"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " x2='7.5'","NaN"
"0.3168390000000002"," 60.9936","1.135","1","0.21758800000000034", " x2='7.5'","NaN"
"0.7264560000000002"," 43.1924","1.533","1","0.5273969999999999", " x2='7.5'","60.9936"
"0.9505320000000003"," 41.6066","1.659","2","0.5514840000000001", " x2='8.7205453444638'","60.9936"
"1.0643899999999997"," 52.09276666666667","1.724","2","0.5648720000000005", " x2='8.7205453444638'","60.9936"
"1.2850370000000004"," 40.81035","1.846","2","0.5854700000000002", " x2='8.7205453444638'","60.9936"
"1.5047249999999999"," 45.71974","1.966","2","0.6053760000000004", " x2='8.7205453444638'","60.9936"
"2.081601"," 43.78091666666666","2.454","2","0.782071", " x2='8.7205453444638'","42.52394024671053"
"2.3018710000000002"," 42.89731428571429","2.628","2","0.802268", " x2='8.7205453444638'","42.52394024671053"
"2.5250010000000005"," 38.3259375","2.751","2","0.8252290000000004", " x2='8.7205453444638'","42.52394024671053"
"3.4871750000000015"," 36.658855555555554","3.33","2","0.9875170000000002", " x2='8.7205453444638'","50.917112589076865"
"3.7058540000000013"," 37.72316","3.455","2","1.006082", " x2='8.7205453444638'","50.917112589076865"
"3.921380000000001"," 41.01744545454545","3.573","2","1.021616", " x2='8.7205453444638'","50.917112589076865"
"4.1387230000000015"," 42.2723","3.693","2","1.0390500000000003", " x2='8.7205453444638'","50.917112589076865"
"5.600977"," 43.40050769230769","4.565","2","1.2012180000000001", " x2='8.7205453444638'","55.53029839280494"
"6.992295999999996"," 31.050307692307694","5.315","12","1.2925990000000003", " x2='4.168299652961339'","33.730252684419376"
"7.1018769999999956"," 40.67397142857143","5.376","12","1.3021010000000002", " x2='4.168299652961339'","33.730252684419376"
"8.60201799999999"," 39.91722857142857","6.245","13","1.4022310000000002", " x2='4.400893541085674'","34.18552755284043"
"8.78833099999999"," 38.379866666666665","6.399","13","1.488538", " x2='4.400893541085674'","34.40236926326232"
"9.00506399999999"," 37.8859","6.567","13","1.5054710000000002", " x2='4.400893541085674'","34.40236926326232"
"9.222237999999988"," 37.109541176470586","6.686","13","1.5225320000000002", " x2='4.400893541085674'","34.40236926326232"
"9.438826999999987"," 36.11747777777778","6.803","13","1.5392339999999998", " x2='4.400893541085674'","34.40236926326232"
"9.656190999999987"," 35.80112105263158","6.922","13","1.5563830000000005", " x2='4.400893541085674'","34.40236926326232"
"9.872204999999987"," 39.229555","7.04","13","1.5724030000000002", " x2='4.400893541085674'","34.40236926326232"
"10.780356999999984"," 43.567390476190475","7.558","13","1.680519", " x2='4.400893541085674'","33.92813217408103"
"10.994765999999982"," 41.91174090909091","7.674","13","1.694958", " x2='4.400893541085674'","33.92813217408103"
"11.210760999999982"," 40.28713043478261","7.792","13","1.7109569999999998", " x2='4.400893541085674'","33.92813217408103"
"11.425500999999981"," 39.2421125","7.909","13","1.7258160000000002", " x2='4.400893541085674'","33.92813217408103"
"12.348449999999978"," 38.7063","8.503","13","1.8486890000000005", " x2='4.400893541085674'","33.19048922342314"
"12.564158999999979"," 43.99519230769231","8.621","13","1.8644180000000004", " x2='4.400893541085674'","33.19048922342314"
"12.780212999999977"," 43.24896666666666","8.739","13","1.880435", " x2='4.400893541085674'","33.19048922342314"
"15.670450999999968"," 41.26261111111112","10.406","26","2.0707079999999998", " x2='5.491766308933792'","33.25554856109022"
"15.868160999999969"," 40.07956428571428","10.593","26","2.1683209999999997", " x2='5.491766308933792'","34.48163609236633"
"16.082373999999966"," 39.12311379310346","10.708","26","2.182614", " x2='5.491766308933792'","34.48163609236633"
"16.297434999999965"," 38.49117333333333","10.824","26","2.197668", " x2='5.491766308933792'","34.48163609236633"
"16.512146999999963"," 41.13655806451613","10.94","26","2.212352", " x2='5.491766308933792'","34.48163609236633"
"16.728526999999964"," 40.482371875","11.055","26","2.228675", " x2='5.491766308933792'","34.48163609236633"
"16.941982999999965"," 39.99065151515151","11.169","26","2.242147", " x2='5.491766308933792'","34.48163609236633"
"17.234709999999964"," 40.05089705882353","11.368","26","2.334989", " x2='5.491766308933792'","34.695217679250206"
"20.83439899999999"," 40.03022647058824","13.354","33","2.5345950000000004", " x2='5.509563743577292'","33.329625506370085"
"20.94155399999999"," 39.434400000000004","13.412","33","2.541861000000001", " x2='5.509563743577292'","33.329625506370085"
"21.228114999999995"," 38.78444722222222","13.603","33","2.628361000000001", " x2='5.509563743577292'","33.398020863043016"
"21.443776999999997"," 38.33242972972973","13.721","33","2.6440200000000003", " x2='5.509563743577292'","33.398020863043016"
"23.21511000000002"," 37.71843684210526","14.706","33","2.8153810000000004", " x2='5.509563743577292'","32.569376408312436"
"24.912462000000044"," 37.41052051282051","15.616","33","2.912624", " x2='5.509563743577292'","32.569376408312436"
"25.191993000000046"," 36.977087499999996","15.797","33","2.992224", " x2='5.509563743577292'","33.062034177683785"
"25.40592500000005"," 36.35919512195122","15.912","33","3.0060850000000006", " x2='5.509563743577292'","33.062034177683785"
"26.32358100000006"," 36.42046666666666","16.436","33","3.1238590000000004", " x2='5.509563743577292'","33.57066998318713"
"28.019362000000083"," 36.06325813953488","17.348","33","3.219601", " x2='5.509563743577292'","33.57066998318713"
"28.51246000000009"," 35.69994090909091","17.645","33","3.312704", " x2='5.509563743577292'","33.36238203936925"
"28.728997000000092"," 35.27883111111111","17.766","33","3.3292840000000004", " x2='5.509563743577292'","33.36238203936925"
"28.942432000000096"," 35.30471086956522","17.882","33","3.3426460000000002", " x2='5.509563743577292'","33.36238203936925"
"29.880489000000104"," 34.791217021276594","18.477","33","3.480709000000001", " x2='5.509563743577292'","32.27013061356516"
"30.733970000000117"," 34.70560416666667","18.935","33","3.534206", " x2='5.509563743577292'","32.27013061356516"
"31.06765100000012"," 34.20224081632653","19.199","33","3.66784", " x2='5.509563743577292'","32.300444830357144"
"31.28018600000012"," 33.794914","19.314","33","3.680402000000001", " x2='5.509563743577292'","32.300444830357144"
"31.494505000000125"," 33.52772941176471","19.43","33","3.6947480000000006", " x2='5.509563743577292'","32.300444830357144"
"37.0938140000002"," 33.245655769230765","22.489","33","4.094072", " x2='5.509563743577292'","32.51614543102547"
"37.307173000000205"," 32.80208113207547","22.605","33","4.107410000000001", " x2='5.509563743577292'","32.51614543102547"
"37.519988000000204"," 32.46389444444444","22.721","33","4.120242", " x2='5.509563743577292'","32.51614543102547"
"37.73483000000021"," 32.20272727272727","22.891","33","4.135005", " x2='5.509563743577292'","32.51614543102547"
"37.94963100000021"," 32.28040714285714","23.01","33","4.149977000000001", " x2='5.509563743577292'","32.51614543102547"
"38.245367000000215"," 31.906938596491226","23.262","33","4.245522", " x2='5.509563743577292'","32.72529340591061"
"38.45780300000022"," 32.01829655172414","23.377","33","4.257956", " x2='5.509563743577292'","32.72529340591061"
"38.672735000000216"," 31.82245593220339","23.493","33","4.272889", " x2='5.509563743577292'","32.72529340591061"
"38.88772100000022"," 31.826103333333336","23.652","33","4.287894", " x2='5.509563743577292'","32.72529340591061"
"39.37664200000023"," 31.78932131147541","23.946","33","4.377038000000001", " x2='5.509563743577292'","32.465078710369674"
"40.22247200000024"," 31.878937096774195","24.402","33","4.42264", " x2='5.509563743577292'","32.465078710369674"
"40.51198900000024"," 32.53209682539683","24.596","33","4.512147000000001", " x2='5.509563743577292'","32.854823761852536"
"40.93465000000025"," 32.4685484375","24.823","33","4.53481", " x2='5.509563743577292'","32.854823761852536"
"41.14629800000025"," 32.268141538461535","24.937","33","4.5464780000000005", " x2='5.509563743577292'","32.854823761852536"
"41.66509200000026"," 32.352215151515146","25.264","33","4.665345", " x2='5.509563743577292'","32.55449822070803"
"41.87852700000026"," 31.994050746268655","25.381","33","4.67868", " x2='5.509563743577292'","32.55449822070803"
"42.30138400000027"," 31.65377647058823","25.607","33","4.7015270000000005", " x2='5.509563743577292'","32.55449822070803"
"43.257706000000276"," 31.672186956521735","26.238","33","4.857874000000001", " x2='5.509563743577292'","32.63071765836466"
"44.102435000000284"," 31.399801428571426","26.693","33","4.902711", " x2='5.509563743577292'","32.63071765836466"
"44.40037400000029"," 31.214321126760566","26.899","33","5.000558000000001", " x2='5.509563743577292'","32.60697178717628"
"44.61284500000029"," 31.5502875","27.014","33","5.012993", " x2='5.509563743577292'","32.60697178717628"
"45.0365930000003"," 31.7771397260274","27.241","33","5.036827", " x2='5.509563743577292'","32.60697178717628"
"45.2502490000003"," 31.61586216216216","27.359","33","5.050401000000001", " x2='5.509563743577292'","32.60697178717628"
"45.800607000000305"," 31.50285066666667","27.733","33","5.200785000000001", " x2='5.509563743577292'","32.10389919621971"
"46.01463200000031"," 31.214689473684214","27.902","33","5.214897000000001", " x2='5.509563743577292'","32.10389919621971"
"111.06102699999859"," 31.214689473684214","64.507","33","11.061217000000001", " x2='5.509563743577292'","31.41232890444863"
